01,"",,Candidats,%,Qualifiés,Dont %,Ratio,,,Candidats,%,Qualifiés,%,Ratio
11,"",2019,2 225,"34,9%",1 704,"34,7%","76,6%",,2019,8 359,"46,0%",6 141,"45,6%","73,5%"
11,"",2015,638,"46,4%",478,"48,1%","74,9%",,2015,3 369,"55,6%",2 322,"56,9%","68,9%"
11,"",2016,638,"50,5%",475,"51,6%","74,5%",,2016,3 377,"56,1%",2 391,"57,1%","70,8%"
11,Lettres,2017,600,"49,3%",443,"49,7%","73,8%",Lettres,2017,3 447,"56,6%",2 397,"57,5%","69,5%"
11,"",2018,695,"48,5%",529,"49,3%","76,1%",,2018,3 495,"56,3%",2 414,"57,4%","69,1%"
11,"",2019,588,"48,1%",448,"49,3%","76,2%",,2019,3 573,"56,1%",2 482,"57,2%","69,5%"
11,Groupe 03,2015,220,"58,6%",187,"57,2%","85,0%",Groupe 03,2015,1 091,"65,4%",734,"68,1%","67,3%"
11,"",2016,194,"59,3%",154,"57,8%","79,4%",,2016,1 059,"67,8%",721,"67,8%","68,1%"
11,"",2017,194,"55,2%",154,"55,2%","79,4%",,2017,1 167,"66,8%",817,"68,8%","70,0%"
11,Langues et littératures,,,,,,,Langues et littératures,,,,,,
11,"",2018,218,"62,8%",183,"65,6%","83,9%",,2018,1 118,"65,1%",769,"65,4%","68,8%"
11,"",2019,202,"57,4%",165,"57,6%","81,7%",,2019,1 144,"63,6%",779,"66,2%","68,1%"
11,"",2015,36,"69,4%",25,"68,0%","69,4%",,2015,191,"68,6%",126,"70,6%","66,0%"
11,"",2016,33,"87,9%",27,"92,6%","81,8%",,2016,150,"67,3%",111,"67,6%","74,0%"
11,Section 11,2017,41,"78,0%",33,"78,8%","80,5%",Section 11,2017,226,"68,1%",179,"70,9%","79,2%"
11,"",2018,38,"68,4%",35,"74,3%","92,1%",,2018,160,"63,8%",124,"64,5%","77,5%"
11,"",2019,34,"61,8%",28,"67,9%","82,4%",,2019,197,"66,0%",151,"71,5%","76,6%"
11,Source  : GALAXIE - ANTARES,,,,,,,,,,,,,
12,"",,Candidats,%,Qualifiés,Dont %,Ratio,,,Candidats,%,Qualifiés,%,Ratio
12,"",,(A),femmes,(B),femmes,(B/A),,,(A),femmes,(B),femmes,(B/A)
12,"",Année,,,,,,,Année,,,,,
12,"",2015,2 579,"37,1%",1 784,"34,5%","69,2%",,2015,8 764,"46,1%",6 493,"45,8%","74,1%"
12,"",2016,2 293,"35,5%",1 634,"34,6%","71,3%",,2016,8 472,"46,4%",6 426,"45,7%","75,8%"
12,Ensemble des sections,2017,2 308,"36,9%",1 666,"36,1%","72,2%",Ensemble des sections,2017,8 143,"46,9%",6 122,"46,5%","75,2%"
12,"",2018,2 330,"35,1%",1 802,"34,5%","77,3%",,2018,8 148,"46,5%",6 042,"46,6%","74,2%"
12,"",2019,2 225,"34,9%",1 704,"34,7%","76,6%",,2019,8 359,"46,0%",6 141,"45,6%","73,5%"
12,"",2015,638,"46,4%",478,"48,1%","74,9%",,2015,3 369,"55,6%",2 322,"56,9%","68,9%"
12,"",2016,638,"50,5%",475,"51,6%","74,5%",,2016,3 377,"56,1%",2 391,"57,1%","70,8%"
12,Lettres,2017,600,"49,3%",443,"49,7%","73,8%",Lettres,2017,3 447,"56,6%",2 397,"57,5%","69,5%"
12,"",2018,695,"48,5%",529,"49,3%","76,1%",,2018,3 495,"56,3%",2 414,"57,4%","69,1%"
12,"",2019,588,"48,1%",448,"49,3%","76,2%",,2019,3 573,"56,1%",2 482,"57,2%","69,5%"
12,Groupe 03,2015,220,"58,6%",187,"57,2%","85,0%",Groupe 03,2015,1 091,"65,4%",734,"68,1%","67,3%"
12,"",2016,194,"59,3%",154,"57,8%","79,4%",,2016,1 059,"67,8%",721,"67,8%","68,1%"
12,"",2017,194,"55,2%",154,"55,2%","79,4%",,2017,1 167,"66,8%",817,"68,8%","70,0%"
12,Langues et littératures,,,,,,,Langues et littératures,,,,,,
12,"",2018,218,"62,8%",183,"65,6%","83,9%",,2018,1 118,"65,1%",769,"65,4%","68,8%"
12,"",2019,202,"57,4%",165,"57,6%","81,7%",,2019,1 144,"63,6%",779,"66,2%","68,1%"
12,"",2015,13,"38,5%",9,"33,3%","69,2%",,2015,52,"65,4%",30,"66,7%","57,7%"
12,"",2016,18,"44,4%",13,"38,5%","72,2%",,2016,44,"68,2%",28,"75,0%","63,6%"
12,Section 12,2017,15,"40,0%",11,"36,4%","73,3%",Section 12,2017,40,"55,0%",28,"57,1%","70,0%"
12,"",2018,15,"53,3%",14,"57,1%","93,3%",,2018,55,"70,9%",45,"73,3%","81,8%"
12,"",2019,12,"75,0%",10,"80,0%","83,3%",,2019,48,"64,6%",30,"60,0%","62,5%"
12,Source  : GALAXIE - ANTARES,,,,,,,,,,,,,
13,"",,Candidats,%,Qualifiés,Dont %,Ratio,,,Candidats,%,Qualifiés,%,Ratio
13,"",,(A),femmes,(B),femmes,(B/A),,,(A),femmes,(B),femmes,(B/A)
13,"",Année,,,,,,,Année,,,,,
13,"",2015,2 579,"37,1%",1 784,"34,5%","69,2%",,2015,8 764,"46,1%",6 493,"45,8%","74,1%"
13,"",2016,2 293,"35,5%",1 634,"34,6%","71,3%",,2016,8 472,"46,4%",6 426,"45,7%","75,8%"
13,Ensemble des sections,2017,2 308,"36,9%",1 666,"36,1%","72,2%",Ensemble des sections,2017,8 143,"46,9%",6 122,"46,5%","75,2%"
13,"",2018,2 330,"35,1%",1 802,"34,5%","77,3%",,2018,8 148,"46,5%",6 042,"46,6%","74,2%"
13,"",2019,2 225,"34,9%",1 704,"34,7%","76,6%",,2019,8 359,"46,0%",6 141,"45,6%","73,5%"
13,"",2015,638,"46,4%",478,"48,1%","74,9%",,2015,3 369,"55,6%",2 322,"56,9%","68,9%"
13,"",2016,638,"50,5%",475,"51,6%","74,5%",,2016,3 377,"56,1%",2 391,"57,1%","70,8%"
13,Lettres,2017,600,"49,3%",443,"49,7%","73,8%",Lettres,2017,3 447,"56,6%",2 397,"57,5%","69,5%"
13,"",2018,695,"48,5%",529,"49,3%","76,1%",,2018,3 495,"56,3%",2 414,"57,4%","69,1%"
13,"",2019,588,"48,1%",448,"49,3%","76,2%",,2019,3 573,"56,1%",2 482,"57,2%","69,5%"
13,Groupe 03,2015,220,"58,6%",187,"57,2%","85,0%",Groupe 03,2015,1 091,"65,4%",734,"68,1%","67,3%"
13,"",2016,194,"59,3%",154,"57,8%","79,4%",,2016,1 059,"67,8%",721,"67,8%","68,1%"
13,"",2017,194,"55,2%",154,"55,2%","79,4%",,2017,1 167,"66,8%",817,"68,8%","70,0%"
13,Langues et littératures,,,,,,,Langues et littératures,,,,,,
13,"",2018,218,"62,8%",183,"65,6%","83,9%",,2018,1 118,"65,1%",769,"65,4%","68,8%"
13,"",2019,202,"57,4%",165,"57,6%","81,7%",,2019,1 144,"63,6%",779,"66,2%","68,1%"
13,"",2015,10,"80,0%",8,"75,0%","80,0%",,2015,34,"76,5%",22,"81,8%","64,7%"
13,"",2016,5,"20,0%",4,"0,0%","80,0%",,2016,28,"82,1%",13,"84,6%","46,4%"
13,Section 13,2017,10,"50,0%",9,"44,4%","90,0%",Section 13,2017,43,"76,7%",27,"85,2%","62,8%"
13,"",2018,9,"55,6%",7,"71,4%","77,8%",,2018,46,"73,9%",29,"75,9%","63,0%"
13,"",2019,6,"83,3%",2,"50,0%","33,3%",,2019,42,"54,8%",29,"55,2%","69,0%"
13,Source  : GALAXIE - ANTARES,,,,,,,,,,,,,
14,"",,Candidats,%,Qualifiés,Dont %,Ratio,,,Candidats,%,Qualifiés,%,Ratio
14,"",,(A),femmes,(B),femmes,(B/A),,,(A),femmes,(B),femmes,(B/A)
14,"",Année,,,,,,,Année,,,,,
14,"",2015,2 579,"37,1%",1 784,"34,5%","69,2%",,2015,8 764,"46,1%",6 493,"45,8%","74,1%"
14,"",2016,2 293,"35,5%",1 634,"34,6%","71,3%",,2016,8 472,"46,4%",6 426,"45,7%","75,8%"
14,Ensemble des sections,2017,2 308,"36,9%",1 666,"36,1%","72,2%",Ensemble des sections,2017,8 143,"46,9%",6 122,"46,5%","75,2%"
14,"",2018,2 330,"35,1%",1 802,"34,5%","77,3%",,2018,8 148,"46,5%",6 042,"46,6%","74,2%"
14,"",2019,2 225,"34,9%",1 704,"34,7%","76,6%",,2019,8 359,"46,0%",6 141,"45,6%","73,5%"
14,"",2015,638,"46,4%",478,"48,1%","74,9%",,2015,3 369,"55,6%",2 322,"56,9%","68,9%"
14,"",2016,638,"50,5%",475,"51,6%","74,5%",,2016,3 377,"56,1%",2 391,"57,1%","70,8%"
14,Lettres,2017,600,"49,3%",443,"49,7%","73,8%",Lettres,2017,3 447,"56,6%",2 397,"57,5%","69,5%"
14,"",2018,695,"48,5%",529,"49,3%","76,1%",,2018,3 495,"56,3%",2 414,"57,4%","69,1%"
14,"",2019,588,"48,1%",448,"49,3%","76,2%",,2019,3 573,"56,1%",2 482,"57,2%","69,5%"
14,Groupe 03,2015,220,"58,6%",187,"57,2%","85,0%",Groupe 03,2015,1 091,"65,4%",734,"68,1%","67,3%"
14,"",2016,194,"59,3%",154,"57,8%","79,4%",,2016,1 059,"67,8%",721,"67,8%","68,1%"
14,"",2017,194,"55,2%",154,"55,2%","79,4%",,2017,1 167,"66,8%",817,"68,8%","70,0%"
14,Langues et littératures,,,,,,,Langues et littératures,,,,,,
14,"",2018,218,"62,8%",183,"65,6%","83,9%",,2018,1 118,"65,1%",769,"65,4%","68,8%"
14,"",2019,202,"57,4%",165,"57,6%","81,7%",,2019,1 144,"63,6%",779,"66,2%","68,1%"
14,"",2015,34,"58,8%",27,"51,9%","79,4%",,2015,211,"63,5%",126,"64,3%","59,7%"
14,"",2016,22,"45,5%",15,"33,3%","68,2%",,2016,205,"64,9%",122,"72,1%","59,5%"
14,Section 14,2017,26,"57,7%",23,"56,5%","88,5%",Section 14,2017,198,"62,1%",138,"65,9%","69,7%"
14,"",2018,30,"70,0%",26,"73,1%","86,7%",,2018,212,"66,5%",137,"65,7%","64,6%"
14,"",2019,28,"42,9%",27,"44,4%","96,4%",,2019,204,"62,7%",146,"64,4%","71,6%"
14,Source  : GALAXIE - ANTARES,,,,,,,,,,,,,
15,"",,Candidats,%,Qualifiés,Dont %,Ratio,,,Candidats,%,Qualifiés,%,Ratio
15,"",,(A),femmes,(B),femmes,(B/A),,,(A),femmes,(B),femmes,(B/A)
15,"",Année,,,,,,,Année,,,,,
15,"",2015,2 579,"37,1%",1 784,"34,5%","69,2%",,2015,8 764,"46,1%",6 493,"45,8%","74,1%"
15,"",2016,2 293,"35,5%",1 634,"34,6%","71,3%",,2016,8 472,"46,4%",6 426,"45,7%","75,8%"
15,Ensemble des sections,2017,2 308,"36,9%",1 666,"36,1%","72,2%",Ensemble des sections,2017,8 143,"46,9%",6 122,"46,5%","75,2%"
15,"",2018,2 330,"35,1%",1 802,"34,5%","77,3%",,2018,8 148,"46,5%",6 042,"46,6%","74,2%"
15,"",2019,2 225,"34,9%",1 704,"34,7%","76,6%",,2019,8 359,"46,0%",6 141,"45,6%","73,5%"
15,"",2015,638,"46,4%",478,"48,1%","74,9%",,2015,3 369,"55,6%",2 322,"56,9%","68,9%"
15,"",2016,638,"50,5%",475,"51,6%","74,5%",,2016,3 377,"56,1%",2 391,"57,1%","70,8%"
15,Lettres,2017,600,"49,3%",443,"49,7%","73,8%",Lettres,2017,3 447,"56,6%",2 397,"57,5%","69,5%"
15,"",2018,695,"48,5%",529,"49,3%","76,1%",,2018,3 495,"56,3%",2 414,"57,4%","69,1%"
15,"",2019,588,"48,1%",448,"49,3%","76,2%",,2019,3 573,"56,1%",2 482,"57,2%","69,5%"
15,Groupe 03,2015,220,"58,6%",187,"57,2%","85,0%",Groupe 03,2015,1 091,"65,4%",734,"68,1%","67,3%"
15,"",2016,194,"59,3%",154,"57,8%","79,4%",,2016,1 059,"67,8%",721,"67,8%","68,1%"
15,"",2017,194,"55,2%",154,"55,2%","79,4%",,2017,1 167,"66,8%",817,"68,8%","70,0%"
15,Langues et littératures,,,,,,,Langues et littératures,,,,,,
15,"",2018,218,"62,8%",183,"65,6%","83,9%",,2018,1 118,"65,1%",769,"65,4%","68,8%"
15,"",2019,202,"57,4%",165,"57,6%","81,7%",,2019,1 144,"63,6%",779,"66,2%","68,1%"
15,"",2015,23,"52,2%",22,"50,0%","95,7%",,2015,139,"51,8%",91,"56,0%","65,5%"
15,"",2016,19,"31,6%",15,"20,0%","78,9%",,2016,140,"63,6%",97,"62,9%","69,3%"
15,Section 15,2017,20,"35,0%",15,"33,3%","75,0%",Section 15,2017,166,"59,6%",105,"58,1%","63,3%"
15,"",2018,18,"38,9%",16,"43,8%","88,9%",,2018,163,"53,4%",104,"53,8%","63,8%"
15,"",2019,19,"52,6%",17,"47,1%","89,5%",,2019,165,"57,0%",109,"56,0%","66,1%"
15,Source  : GALAXIE - ANTARES,,,,,,,,,,,,,
16,"",,Candidats,%,Qualifiés,Dont %,Ratio,,,Candidats,%,Qualifiés,%,Ratio
16,"",,(A),femmes,(B),femmes,(B/A),,,(A),femmes,(B),femmes,(B/A)
16,"",Année,,,,,,,Année,,,,,
16,"",2015,2 579,"37,1%",1 784,"34,5%","69,2%",,2015,8 764,"46,1%",6 493,"45,8%","74,1%"
16,"",2016,2 293,"35,5%",1 634,"34,6%","71,3%",,2016,8 472,"46,4%",6 426,"45,7%","75,8%"
16,Ensemble des sections,2017,2 308,"36,9%",1 666,"36,1%","72,2%",Ensemble des sections,2017,8 143,"46,9%",6 122,"46,5%","75,2%"
16,"",2018,2 330,"35,1%",1 802,"34,5%","77,3%",,2018,8 148,"46,5%",6 042,"46,6%","74,2%"
16,"",2019,2 225,"34,9%",1 704,"34,7%","76,6%",,2019,8 359,"46,0%",6 141,"45,6%","73,5%"
16,"",2015,638,"46,4%",478,"48,1%","74,9%",,2015,3 369,"55,6%",2 322,"56,9%","68,9%"
16,"",2016,638,"50,5%",475,"51,6%","74,5%",,2016,3 377,"56,1%",2 391,"57,1%","70,8%"
16,Lettres,2017,600,"49,3%",443,"49,7%","73,8%",Lettres,2017,3 447,"56,6%",2 397,"57,5%","69,5%"
16,"",2018,695,"48,5%",529,"49,3%","76,1%",,2018,3 495,"56,3%",2 414,"57,4%","69,1%"
16,"",2019,588,"48,1%",448,"49,3%","76,2%",,2019,3 573,"56,1%",2 482,"57,2%","69,5%"
16,Groupe 04,2015,351,"41,9%",247,"42,9%","70,4%",Groupe 04,2015,2 097,"52,1%",1 400,"52,4%","66,8%"
16,"",2016,372,"47,6%",265,"49,1%","71,2%",,2016,2 136,"52,4%",1 485,"53,3%","69,5%"
16,"",2017,350,"48,0%",240,"49,2%","68,6%",,2017,2 124,"53,7%",1 424,"53,2%","67,0%"
16,Sciences humaines,,,,,,,Sciences humaines,,,,,,
16,"",2018,395,"45,6%",290,"44,8%","73,4%",,2018,2 172,"53,5%",1 469,"54,7%","67,6%"
16,"",2019,324,"44,4%",231,"45,9%","71,3%",,2019,2 252,"53,4%",1 502,"53,7%","66,7%"
16,"",2015,52,"63,5%",38,"68,4%","73,1%",,2015,242,"57,9%",148,"56,8%","61,2%"
16,"",2016,71,"67,6%",60,"63,3%","84,5%",,2016,274,"61,3%",152,"61,2%","55,5%"
16,Section 16,2017,52,"59,6%",38,"52,6%","73,1%",Section 16,2017,263,"60,8%",174,"60,3%","66,2%"
16,"",2018,77,"54,5%",56,"51,8%","72,7%",,2018,237,"64,1%",159,"67,3%","67,1%"
16,"",2019,52,"53,8%",40,"57,5%","76,9%",,2019,225,"65,3%",170,"68,2%","75,6%"
16,Source  : GALAXIE - ANTARES,,,,,,,,,,,,,
17,"",,Candidats,%,Qualifiés,Dont %,Ratio,,,Candidats,%,Qualifiés,%,Ratio
17,"",,(A),femmes,(B),femmes,(B/A),,,(A),femmes,(B),femmes,(B/A)
17,"",Année,,,,,,,Année,,,,,
17,"",2015,2 579,"37,1%",1 784,"34,5%","69,2%",,2015,8 764,"46,1%",6 493,"45,8%","74,1%"
17,"",2016,2 293,"35,5%",1 634,"34,6%","71,3%",,2016,8 472,"46,4%",6 426,"45,7%","75,8%"
17,Ensemble des sections,2017,2 308,"36,9%",1 666,"36,1%","72,2%",Ensemble des sections,2017,8 143,"46,9%",6 122,"46,5%","75,2%"
17,"",2018,2 330,"35,1%",1 802,"34,5%","77,3%",,2018,8 148,"46,5%",6 042,"46,6%","74,2%"
17,"",2019,2 225,"34,9%",1 704,"34,7%","76,6%",,2019,8 359,"46,0%",6 141,"45,6%","73,5%"
17,"",2015,638,"46,4%",478,"48,1%","74,9%",,2015,3 369,"55,6%",2 322,"56,9%","68,9%"
17,"",2016,638,"50,5%",475,"51,6%","74,5%",,2016,3 377,"56,1%",2 391,"57,1%","70,8%"
17,Lettres,2017,600,"49,3%",443,"49,7%","73,8%",Lettres,2017,3 447,"56,6%",2 397,"57,5%","69,5%"
17,"",2018,695,"48,5%",529,"49,3%","76,1%",,2018,3 495,"56,3%",2 414,"57,4%","69,1%"
17,"",2019,588,"48,1%",448,"49,3%","76,2%",,2019,3 573,"56,1%",2 482,"57,2%","69,5%"
17,Groupe 04,2015,351,"41,9%",247,"42,9%","70,4%",Groupe 04,2015,2 097,"52,1%",1 400,"52,4%","66,8%"
17,"",2016,372,"47,6%",265,"49,1%","71,2%",,2016,2 136,"52,4%",1 485,"53,3%","69,5%"
17,"",2017,350,"48,0%",240,"49,2%","68,6%",,2017,2 124,"53,7%",1 424,"53,2%","67,0%"
17,Sciences humaines,,,,,,,Sciences humaines,,,,,,
17,"",2018,395,"45,6%",290,"44,8%","73,4%",,2018,2 172,"53,5%",1 469,"54,7%","67,6%"
17,"",2019,324,"44,4%",231,"45,9%","71,3%",,2019,2 252,"53,4%",1 502,"53,7%","66,7%"
17,"",2015,38,"34,2%",27,"33,3%","71,1%",,2015,206,"34,5%",139,"34,5%","67,5%"
17,"",2016,39,"23,1%",27,"18,5%","69,2%",,2016,220,"40,5%",149,"38,3%","67,7%"
17,Section 17,2017,54,"27,8%",41,"29,3%","75,9%",Section 17,2017,236,"42,8%",170,"41,2%","72,0%"
17,"",2018,31,"48,4%",25,"52,0%","80,6%",,2018,208,"36,5%",131,"38,2%","63,0%"
17,"",2019,31,"22,6%",24,"25,0%","77,4%",,2019,262,"38,5%",178,"38,2%","67,9%"
17,Source  : GALAXIE - ANTARES,,,,,,,,,,,,,
18,"",,Candidats,%,Qualifiés,Dont %,Ratio,,,Candidats,%,Qualifiés,%,Ratio
18,"",,(A),femmes,(B),femmes,(B/A),,,(A),femmes,(B),femmes,(B/A)
18,"",Année,,,,,,,Année,,,,,
18,"",2015,2 579,"37,1%",1 784,"34,5%","69,2%",,2015,8 764,"46,1%",6 493,"45,8%","74,1%"
18,"",2016,2 293,"35,5%",1 634,"34,6%","71,3%",,2016,8 472,"46,4%",6 426,"45,7%","75,8%"
18,Ensemble des sections,2017,2 308,"36,9%",1 666,"36,1%","72,2%",Ensemble des sections,2017,8 143,"46,9%",6 122,"46,5%","75,2%"
18,"",2018,2 330,"35,1%",1 802,"34,5%","77,3%",,2018,8 148,"46,5%",6 042,"46,6%","74,2%"
18,"",2019,2 225,"34,9%",1 704,"34,7%","76,6%",,2019,8 359,"46,0%",6 141,"45,6%","73,5%"
18,"",2015,638,"46,4%",478,"48,1%","74,9%",,2015,3 369,"55,6%",2 322,"56,9%","68,9%"
18,"",2016,638,"50,5%",475,"51,6%","74,5%",,2016,3 377,"56,1%",2 391,"57,1%","70,8%"
18,Lettres,2017,600,"49,3%",443,"49,7%","73,8%",Lettres,2017,3 447,"56,6%",2 397,"57,5%","69,5%"
18,"",2018,695,"48,5%",529,"49,3%","76,1%",,2018,3 495,"56,3%",2 414,"57,4%","69,1%"
18,"",2019,588,"48,1%",448,"49,3%","76,2%",,2019,3 573,"56,1%",2 482,"57,2%","69,5%"
18,Groupe 04,2015,351,"41,9%",247,"42,9%","70,4%",Groupe 04,2015,2 097,"52,1%",1 400,"52,4%","66,8%"
18,"",2016,372,"47,6%",265,"49,1%","71,2%",,2016,2 136,"52,4%",1 485,"53,3%","69,5%"
18,"",2017,350,"48,0%",240,"49,2%","68,6%",,2017,2 124,"53,7%",1 424,"53,2%","67,0%"
18,Sciences humaines,,,,,,,Sciences humaines,,,,,,
18,"",2018,395,"45,6%",290,"44,8%","73,4%",,2018,2 172,"53,5%",1 469,"54,7%","67,6%"
18,"",2019,324,"44,4%",231,"45,9%","71,3%",,2019,2 252,"53,4%",1 502,"53,7%","66,7%"
18,"",2015,48,"45,8%",29,"48,3%","60,4%",,2015,391,"59,6%",222,"60,8%","56,8%"
18,"",2016,52,"48,1%",30,"60,0%","57,7%",,2016,402,"62,9%",216,"63,4%","53,7%"
18,Section 18,2017,61,"57,4%",28,"64,3%","45,9%",Section 18,2017,396,"56,1%",207,"55,6%","52,3%"
18,"",2018,53,"58,5%",29,"58,6%","54,7%",,2018,401,"60,3%",202,"59,9%","50,4%"
18,"",2019,44,"38,6%",22,"40,9%","50,0%",,2019,466,"61,4%",228,"58,8%","48,9%"
18,Source  : GALAXIE - ANTARES,,,,,,,,,,,,,
19,"",,Candidats,%,Qualifiés,Dont %,Ratio,,,Candidats,%,Qualifiés,%,Ratio
19,"",,(A),femmes,(B),femmes,(B/A),,,(A),femmes,(B),femmes,(B/A)
19,"",Année,,,,,,,Année,,,,,
19,"",2015,2 579,"37,1%",1 784,"34,5%","69,2%",,2015,8 764,"46,1%",6 493,"45,8%","74,1%"
19,"",2016,2 293,"35,5%",1 634,"34,6%","71,3%",,2016,8 472,"46,4%",6 426,"45,7%","75,8%"
19,Ensemble des sections,2017,2 308,"36,9%",1 666,"36,1%","72,2%",Ensemble des sections,2017,8 143,"46,9%",6 122,"46,5%","75,2%"
19,"",2018,2 330,"35,1%",1 802,"34,5%","77,3%",,2018,8 148,"46,5%",6 042,"46,6%","74,2%"
19,"",2019,2 225,"34,9%",1 704,"34,7%","76,6%",,2019,8 359,"46,0%",6 141,"45,6%","73,5%"
19,"",2015,638,"46,4%",478,"48,1%","74,9%",,2015,3 369,"55,6%",2 322,"56,9%","68,9%"
19,"",2016,638,"50,5%",475,"51,6%","74,5%",,2016,3 377,"56,1%",2 391,"57,1%","70,8%"
19,Lettres,2017,600,"49,3%",443,"49,7%","73,8%",Lettres,2017,3 447,"56,6%",2 397,"57,5%","69,5%"
19,"",2018,695,"48,5%",529,"49,3%","76,1%",,2018,3 495,"56,3%",2 414,"57,4%","69,1%"
19,"",2019,588,"48,1%",448,"49,3%","76,2%",,2019,3 573,"56,1%",2 482,"57,2%","69,5%"
19,Groupe 04,2015,351,"41,9%",247,"42,9%","70,4%",Groupe 04,2015,2 097,"52,1%",1 400,"52,4%","66,8%"
19,"",2016,372,"47,6%",265,"49,1%","71,2%",,2016,2 136,"52,4%",1 485,"53,3%","69,5%"
19,"",2017,350,"48,0%",240,"49,2%","68,6%",,2017,2 124,"53,7%",1 424,"53,2%","67,0%"
19,Sciences humaines,,,,,,,Sciences humaines,,,,,,
19,"",2018,395,"45,6%",290,"44,8%","73,4%",,2018,2 172,"53,5%",1 469,"54,7%","67,6%"
19,"",2019,324,"44,4%",231,"45,9%","71,3%",,2019,2 252,"53,4%",1 502,"53,7%","66,7%"
19,"",2015,52,"36,5%",29,"34,5%","55,8%",,2015,421,"55,1%",234,"55,6%","55,6%"
19,"",2016,51,"45,1%",26,"53,8%","51,0%",,2016,389,"51,9%",227,"55,1%","58,4%"
19,Section 19,2017,60,"45,0%",36,"44,4%","60,0%",Section 19,2017,423,"56,3%",220,"52,7%","52,0%"
19,"",2018,85,"49,4%",55,"49,1%","64,7%",,2018,472,"54,9%",251,"57,0%","53,2%"
19,"",2019,74,"43,2%",41,"43,9%","55,4%",,2019,486,"53,7%",243,"53,9%","50,0%"
19,Source  : GALAXIE - ANTARES,,,,,,,,,,,,,
20,"",,Candidats,%,Qualifiés,Dont %,Ratio,,,Candidats,%,Qualifiés,%,Ratio
20,"",,(A),femmes,(B),femmes,(B/A),,,(A),femmes,(B),femmes,(B/A)
20,"",Année,,,,,,,Année,,,,,
20,"",2015,2 579,"37,1%",1 784,"34,5%","69,2%",,2015,8 764,"46,1%",6 493,"45,8%","74,1%"
20,"",2016,2 293,"35,5%",1 634,"34,6%","71,3%",,2016,8 472,"46,4%",6 426,"45,7%","75,8%"
20,Ensemble des sections,2017,2 308,"36,9%",1 666,"36,1%","72,2%",Ensemble des sections,2017,8 143,"46,9%",6 122,"46,5%","75,2%"
20,"",2018,2 330,"35,1%",1 802,"34,5%","77,3%",,2018,8 148,"46,5%",6 042,"46,6%","74,2%"
20,"",2019,2 225,"34,9%",1 704,"34,7%","76,6%",,2019,8 359,"46,0%",6 141,"45,6%","73,5%"
20,"",2015,638,"46,4%",478,"48,1%","74,9%",,2015,3 369,"55,6%",2 322,"56,9%","68,9%"
20,"",2016,638,"50,5%",475,"51,6%","74,5%",,2016,3 377,"56,1%",2 391,"57,1%","70,8%"
20,Lettres,2017,600,"49,3%",443,"49,7%","73,8%",Lettres,2017,3 447,"56,6%",2 397,"57,5%","69,5%"
20,"",2018,695,"48,5%",529,"49,3%","76,1%",,2018,3 495,"56,3%",2 414,"57,4%","69,1%"
20,"",2019,588,"48,1%",448,"49,3%","76,2%",,2019,3 573,"56,1%",2 482,"57,2%","69,5%"
20,Groupe 04,2015,351,"41,9%",247,"42,9%","70,4%",Groupe 04,2015,2 097,"52,1%",1 400,"52,4%","66,8%"
20,"",2016,372,"47,6%",265,"49,1%","71,2%",,2016,2 136,"52,4%",1 485,"53,3%","69,5%"
20,"",2017,350,"48,0%",240,"49,2%","68,6%",,2017,2 124,"53,7%",1 424,"53,2%","67,0%"
20,Sciences humaines,,,,,,,Sciences humaines,,,,,,
20,"",2018,395,"45,6%",290,"44,8%","73,4%",,2018,2 172,"53,5%",1 469,"54,7%","67,6%"
20,"",2019,324,"44,4%",231,"45,9%","71,3%",,2019,2 252,"53,4%",1 502,"53,7%","66,7%"
20,"",2015,22,"50,0%",14,"42,9%","63,6%",,2015,194,"61,9%",119,"63,9%","61,3%"
20,"",2016,26,"50,0%",14,"50,0%","53,8%",,2016,221,"56,6%",152,"59,2%","68,8%"
20,Section 20,2017,19,"57,9%",13,"76,9%","68,4%",Section 20,2017,207,"60,9%",133,"64,7%","64,3%"
20,"",2018,26,"53,8%",15,"53,3%","57,7%",,2018,245,"61,6%",160,"63,8%","65,3%"
20,"",2019,24,"62,5%",17,"70,6%","70,8%",,2019,222,"62,2%",132,"68,2%","59,5%"
20,Source  : GALAXIE - ANTARES,,,,,,,,,,,,,
21,"",,Candidats,%,Qualifiés,Dont %,Ratio,,,Candidats,%,Qualifiés,%,Ratio
21,"",,(A),femmes,(B),femmes,(B/A),,,(A),femmes,(B),femmes,(B/A)
21,"",Année,,,,,,,Année,,,,,
21,"",2015,2 579,"37,1%",1 784,"34,5%","69,2%",,2015,8 764,"46,1%",6 493,"45,8%","74,1%"
21,"",2016,2 293,"35,5%",1 634,"34,6%","71,3%",,2016,8 472,"46,4%",6 426,"45,7%","75,8%"
21,Ensemble des sections,2017,2 308,"36,9%",1 666,"36,1%","72,2%",Ensemble des sections,2017,8 143,"46,9%",6 122,"46,5%","75,2%"
21,"",2018,2 330,"35,1%",1 802,"34,5%","77,3%",,2018,8 148,"46,5%",6 042,"46,6%","74,2%"
21,"",2019,2 225,"34,9%",1 704,"34,7%","76,6%",,2019,8 359,"46,0%",6 141,"45,6%","73,5%"
21,"",2015,638,"46,4%",478,"48,1%","74,9%",,2015,3 369,"55,6%",2 322,"56,9%","68,9%"
21,"",2016,638,"50,5%",475,"51,6%","74,5%",,2016,3 377,"56,1%",2 391,"57,1%","70,8%"
